case_state_hash,dataset_scope,repeat,real_llm_call,valid_guarded_plan,sanitized_plan,api_latency_ms,total_tokens,error
2f722ce2275cf10a41af21817ebcb2fad773610361147f17944a96f1f6c03e51,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
99a68d2b23a259029189b3b5afdd60d3480d0dfd313770d38fad44e9ec6c2f92,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
99a68d2b23a259029189b3b5afdd60d3480d0dfd313770d38fad44e9ec6c2f92,CICIoT2023,2,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Analyze inter-arrival timing patterns and burst characteristics to validate or challenge the VolumeBehaviorAgent's malicious prediction"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",2094.4408999639563,476,HTTPError
99a68d2b23a259029189b3b5afdd60d3480d0dfd313770d38fad44e9ec6c2f92,CICIoT2023,3,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Obtain timing behavior evidence to complement volume analysis and reduce uncertainty"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",5408.334799984004,467,
53cd1c4efaf7644e88b6e85e9526a5de5c52e7c2f079516b70ff1edd7d707469,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
53cd1c4efaf7644e88b6e85e9526a5de5c52e7c2f079516b70ff1edd7d707469,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
53cd1c4efaf7644e88b6e85e9526a5de5c52e7c2f079516b70ff1edd7d707469,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
25071587e6789235133c13a828e7d5bef4132409c324a55b45f774dbb9fc0f9a,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
25071587e6789235133c13a828e7d5bef4132409c324a55b45f774dbb9fc0f9a,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
25071587e6789235133c13a828e7d5bef4132409c324a55b45f774dbb9fc0f9a,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6cd58b958ae19cb5cbf084007185299a864346a1aa47f1a4f34ac4f2402915a4,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6cd58b958ae19cb5cbf084007185299a864346a1aa47f1a4f34ac4f2402915a4,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6cd58b958ae19cb5cbf084007185299a864346a1aa47f1a4f34ac4f2402915a4,USTC-TFC2016,3,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Obtain temporal dynamics evidence to complement statistical analysis and reduce uncertainty"",""requested_agent"":""TemporalEvidenceAgent""}],""stop"":false}",1563.7057999847457,459,HTTPError
1e64d8b88dab09099b99ecb4c8d87a8700d51063521bc523c46eb328e4bc14e1,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1e64d8b88dab09099b99ecb4c8d87a8700d51063521bc523c46eb328e4bc14e1,USTC-TFC2016,2,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Obtain temporal pattern evidence to complement statistical analysis for USTC-TFC2016 dataset"",""requested_agent"":""TemporalEvidenceAgent""}],""stop"":false}",1889.5100000081584,422,HTTPError
1e64d8b88dab09099b99ecb4c8d87a8700d51063521bc523c46eb328e4bc14e1,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77a6670b1ce389f0ce233347ec9f08a4aae8931c12b4727838b866c7f6d843e3,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77a6670b1ce389f0ce233347ec9f08a4aae8931c12b4727838b866c7f6d843e3,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77a6670b1ce389f0ce233347ec9f08a4aae8931c12b4727838b866c7f6d843e3,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f5e68d52e3ae2ef34f9a6cd13db7d7a818975727e385c5915906b37119fc4ff,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f5e68d52e3ae2ef34f9a6cd13db7d7a818975727e385c5915906b37119fc4ff,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f5e68d52e3ae2ef34f9a6cd13db7d7a818975727e385c5915906b37119fc4ff,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2bfc901d474dd8e9e85f466f4e9d091155ba79b50d837e2ba46c074f78d76576,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2bfc901d474dd8e9e85f466f4e9d091155ba79b50d837e2ba46c074f78d76576,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2bfc901d474dd8e9e85f466f4e9d091155ba79b50d837e2ba46c074f78d76576,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbf6a6fb70b41eac9497e08b6a0654d740b7b32449cfad6a7fe3e164249139cd,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbf6a6fb70b41eac9497e08b6a0654d740b7b32449cfad6a7fe3e164249139cd,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fbf6a6fb70b41eac9497e08b6a0654d740b7b32449cfad6a7fe3e164249139cd,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b4cfbdfd4aac0446bc53fc8b87adde0af5feab1bb2d0fc6d6bca24e21aea82aa,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b4cfbdfd4aac0446bc53fc8b87adde0af5feab1bb2d0fc6d6bca24e21aea82aa,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b4cfbdfd4aac0446bc53fc8b87adde0af5feab1bb2d0fc6d6bca24e21aea82aa,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4122b9241cc5d8dc6fedf962cb493e6356d8cd839f7d74e5561fdf25a487c8be,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4122b9241cc5d8dc6fedf962cb493e6356d8cd839f7d74e5561fdf25a487c8be,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4122b9241cc5d8dc6fedf962cb493e6356d8cd839f7d74e5561fdf25a487c8be,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1f7c80bba2941bf9d4348a2ef1250d56e69618878fb0c8c93b839d292e24791b,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1f7c80bba2941bf9d4348a2ef1250d56e69618878fb0c8c93b839d292e24791b,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1f7c80bba2941bf9d4348a2ef1250d56e69618878fb0c8c93b839d292e24791b,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3bda89bf8817e30393aad858ef3d7859c5856106b18f8f63deed7ecc3df810fe,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3bda89bf8817e30393aad858ef3d7859c5856106b18f8f63deed7ecc3df810fe,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3bda89bf8817e30393aad858ef3d7859c5856106b18f8f63deed7ecc3df810fe,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ed6f17f001528241bbd0e5686757b8edce198b72426a8eb5483008a22c6d5e9e,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ed6f17f001528241bbd0e5686757b8edce198b72426a8eb5483008a22c6d5e9e,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ed6f17f001528241bbd0e5686757b8edce198b72426a8eb5483008a22c6d5e9e,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a1babf46f67150f82e04e54c84f7a3611c234899fa6ccdb6a70854f19ed55cbf,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a1babf46f67150f82e04e54c84f7a3611c234899fa6ccdb6a70854f19ed55cbf,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a1babf46f67150f82e04e54c84f7a3611c234899fa6ccdb6a70854f19ed55cbf,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9eb02342d62122d470f74035283874e4bd2f627d19334c86ae100a41192b51d9,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9eb02342d62122d470f74035283874e4bd2f627d19334c86ae100a41192b51d9,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9eb02342d62122d470f74035283874e4bd2f627d19334c86ae100a41192b51d9,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
04fd89790143bacf8b7ef5c261218c434ad6c5d316ce6f95294fe33d55b8848f,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
04fd89790143bacf8b7ef5c261218c434ad6c5d316ce6f95294fe33d55b8848f,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
04fd89790143bacf8b7ef5c261218c434ad6c5d316ce6f95294fe33d55b8848f,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3af1b8789de9184caa3711422a31c96c91e273427601a59b0c76dd180171bac9,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3af1b8789de9184caa3711422a31c96c91e273427601a59b0c76dd180171bac9,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3af1b8789de9184caa3711422a31c96c91e273427601a59b0c76dd180171bac9,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
db4ecd6385fa218efcd704b49feb0c8c7bf6478211fa750d8281c01f5dff9c6b,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
db4ecd6385fa218efcd704b49feb0c8c7bf6478211fa750d8281c01f5dff9c6b,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
db4ecd6385fa218efcd704b49feb0c8c7bf6478211fa750d8281c01f5dff9c6b,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6cb13b2a1a27e6890b3a98ee3b30e84f5163b44ab0b20d43858417adb1ab7888,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6cb13b2a1a27e6890b3a98ee3b30e84f5163b44ab0b20d43858417adb1ab7888,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6cb13b2a1a27e6890b3a98ee3b30e84f5163b44ab0b20d43858417adb1ab7888,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e3c1373a086cde6573010fe6bbcc482bad7a075e89c316d3ea2ff2828255480f,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e3c1373a086cde6573010fe6bbcc482bad7a075e89c316d3ea2ff2828255480f,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
e3c1373a086cde6573010fe6bbcc482bad7a075e89c316d3ea2ff2828255480f,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
95e8e3a2fd0d056a7d231dc76531f1c4315a480cc6682a7d78d163252096d97d,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
95e8e3a2fd0d056a7d231dc76531f1c4315a480cc6682a7d78d163252096d97d,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
95e8e3a2fd0d056a7d231dc76531f1c4315a480cc6682a7d78d163252096d97d,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f01ef5374844e393532bc9a6a5097a5ab03f7d2df31d71e863f4827d78bf2f6,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f01ef5374844e393532bc9a6a5097a5ab03f7d2df31d71e863f4827d78bf2f6,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f01ef5374844e393532bc9a6a5097a5ab03f7d2df31d71e863f4827d78bf2f6,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
334aa8a4aee5d73f01d90fa5b95fca222ff7fae565baa6b65f442e218d7157b1,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
334aa8a4aee5d73f01d90fa5b95fca222ff7fae565baa6b65f442e218d7157b1,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
334aa8a4aee5d73f01d90fa5b95fca222ff7fae565baa6b65f442e218d7157b1,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
522b66c8d247129a43b815da7a1d26e15968338684dff0770fc7e43557ad9f1a,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
522b66c8d247129a43b815da7a1d26e15968338684dff0770fc7e43557ad9f1a,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
522b66c8d247129a43b815da7a1d26e15968338684dff0770fc7e43557ad9f1a,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a75d50db71f81945e9ccb1009f983f0231cc30c2d9ca4a011bf2b8f73deea9af,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a75d50db71f81945e9ccb1009f983f0231cc30c2d9ca4a011bf2b8f73deea9af,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a75d50db71f81945e9ccb1009f983f0231cc30c2d9ca4a011bf2b8f73deea9af,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9c3a1ee349133055a9a0b9f40d6391b71e01c388793bb3eaf0d0902a696da5dc,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9c3a1ee349133055a9a0b9f40d6391b71e01c388793bb3eaf0d0902a696da5dc,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9c3a1ee349133055a9a0b9f40d6391b71e01c388793bb3eaf0d0902a696da5dc,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
22397e250e6a2529a41e2c4badec1e8149aa0d6d9175f4cc39128d8d9a2e09d8,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
22397e250e6a2529a41e2c4badec1e8149aa0d6d9175f4cc39128d8d9a2e09d8,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
22397e250e6a2529a41e2c4badec1e8149aa0d6d9175f4cc39128d8d9a2e09d8,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
58bfa43530b754195beb204a2135bffac6f8e895b0c58fc04875ef424c625c45,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
58bfa43530b754195beb204a2135bffac6f8e895b0c58fc04875ef424c625c45,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
58bfa43530b754195beb204a2135bffac6f8e895b0c58fc04875ef424c625c45,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ce8305cdc3461bf9a6bf4149a1b5898385873d43219d87c9beff6d8409cde120,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ce8305cdc3461bf9a6bf4149a1b5898385873d43219d87c9beff6d8409cde120,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
ce8305cdc3461bf9a6bf4149a1b5898385873d43219d87c9beff6d8409cde120,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
87bcab4f9ad7cad5f3e964274c8fb956b87a745148e3e7c99c9a55084fd4e128,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
87bcab4f9ad7cad5f3e964274c8fb956b87a745148e3e7c99c9a55084fd4e128,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
87bcab4f9ad7cad5f3e964274c8fb956b87a745148e3e7c99c9a55084fd4e128,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c07db24612844af59332924aba74727252da8a364bbea1517c3fd69ea8e0ce23,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c07db24612844af59332924aba74727252da8a364bbea1517c3fd69ea8e0ce23,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c07db24612844af59332924aba74727252da8a364bbea1517c3fd69ea8e0ce23,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
324847168816b636a5667659c01f509a66ceeb79fb864f07826361cefce9db33,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
324847168816b636a5667659c01f509a66ceeb79fb864f07826361cefce9db33,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
324847168816b636a5667659c01f509a66ceeb79fb864f07826361cefce9db33,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8bc7de9ca001aaaad455420aec6b126bf25b04280cb47f06890663b741618488,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8bc7de9ca001aaaad455420aec6b126bf25b04280cb47f06890663b741618488,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8bc7de9ca001aaaad455420aec6b126bf25b04280cb47f06890663b741618488,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77942a902c87b96c18ad0a6ff44849d17bd1fa52be23d303627aeab1134ff580,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77942a902c87b96c18ad0a6ff44849d17bd1fa52be23d303627aeab1134ff580,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77942a902c87b96c18ad0a6ff44849d17bd1fa52be23d303627aeab1134ff580,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f3e4a56022bd22b83097bd88993488363de39257b0a517080e8abc099a420f9e,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f3e4a56022bd22b83097bd88993488363de39257b0a517080e8abc099a420f9e,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f3e4a56022bd22b83097bd88993488363de39257b0a517080e8abc099a420f9e,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2bc1c830143adebe7b1c94f1121b95cc8364ab7246ac315dd89808673d611694,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2bc1c830143adebe7b1c94f1121b95cc8364ab7246ac315dd89808673d611694,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2bc1c830143adebe7b1c94f1121b95cc8364ab7246ac315dd89808673d611694,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f511bc16a11f0e4b749fa8cc73c451bd780b755457ef8e51e767711aa787c4c,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f511bc16a11f0e4b749fa8cc73c451bd780b755457ef8e51e767711aa787c4c,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3f511bc16a11f0e4b749fa8cc73c451bd780b755457ef8e51e767711aa787c4c,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
369e68e3485e4f0a86514e362875b6f5ed1009c9defd48eecccd9cb420e3eb66,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
369e68e3485e4f0a86514e362875b6f5ed1009c9defd48eecccd9cb420e3eb66,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
369e68e3485e4f0a86514e362875b6f5ed1009c9defd48eecccd9cb420e3eb66,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
52066c4ffdfa78f4af4bd403809d5869f582b1a264f639055926850e3fada7c5,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
52066c4ffdfa78f4af4bd403809d5869f582b1a264f639055926850e3fada7c5,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
52066c4ffdfa78f4af4bd403809d5869f582b1a264f639055926850e3fada7c5,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f52f27901ad562ce40e258a09a9384076f17260328c3c04654f71dab88950db1,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f52f27901ad562ce40e258a09a9384076f17260328c3c04654f71dab88950db1,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f52f27901ad562ce40e258a09a9384076f17260328c3c04654f71dab88950db1,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b81575178813db6d314a53e157a3b7cc7db6fc49f97ae68c49be5aaedcb09b6b,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b81575178813db6d314a53e157a3b7cc7db6fc49f97ae68c49be5aaedcb09b6b,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b81575178813db6d314a53e157a3b7cc7db6fc49f97ae68c49be5aaedcb09b6b,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
203db8e5366f89eaadb9558e6e570e6a17c6ea1f8d076e9f11e3b5365faf50a5,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
203db8e5366f89eaadb9558e6e570e6a17c6ea1f8d076e9f11e3b5365faf50a5,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
203db8e5366f89eaadb9558e6e570e6a17c6ea1f8d076e9f11e3b5365faf50a5,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd2a172dbf7a27839ec85ef80d4ffbe300499ea0f5ace150a5f01cb1700b89cd,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd2a172dbf7a27839ec85ef80d4ffbe300499ea0f5ace150a5f01cb1700b89cd,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd2a172dbf7a27839ec85ef80d4ffbe300499ea0f5ace150a5f01cb1700b89cd,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1ba36b5a58ed17191dffc1c1c0bc5eef5c815330e4d133b0fa706e70008a3dae,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1ba36b5a58ed17191dffc1c1c0bc5eef5c815330e4d133b0fa706e70008a3dae,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
1ba36b5a58ed17191dffc1c1c0bc5eef5c815330e4d133b0fa706e70008a3dae,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd64e8a5039969635b5f1905d2f750922d7f49b5de438336f5a36e836afe2931,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd64e8a5039969635b5f1905d2f750922d7f49b5de438336f5a36e836afe2931,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
fd64e8a5039969635b5f1905d2f750922d7f49b5de438336f5a36e836afe2931,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7526054c26f42b13cf7dfbf9dd7183199223e2b1b5fcaca6f1b74d4a7ce5db6d,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7526054c26f42b13cf7dfbf9dd7183199223e2b1b5fcaca6f1b74d4a7ce5db6d,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
